pdf_path,company,registrant_name,company_name_mismatch,error
../downolad_files/data/nasdaq_annual_reports\aaon-inc\NASDAQ_AAON_2020.pdf,aaon-inc,"AAON, INC.",False,
../downolad_files/data/nasdaq_annual_reports\aaon-inc\NASDAQ_AAON_2021.pdf,aaon-inc,"AAON, INC.",False,
../downolad_files/data/nasdaq_annual_reports\aaon-inc\NASDAQ_AAON_2022.pdf,aaon-inc,"AAON, INC.",False,
../downolad_files/data/nasdaq_annual_reports\a-mark-precious-metals\NASDAQ_AMRK_2021.pdf,a-mark-precious-metals,"A-MARK PRECIOUS METALS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\abeona-therapeutics-inc\NASDAQ_ABEO_2019.pdf,abeona-therapeutics-inc,ABEONA THERAPEUTICS INC.,False,
../downolad_files/data/nasdaq_annual_reports\abeona-therapeutics-inc\NASDAQ_ABEO_2020.pdf,abeona-therapeutics-inc,ABEONA THERAPEUTICS INC.,False,
../downolad_files/data/nasdaq_annual_reports\abeona-therapeutics-inc\NASDAQ_ABEO_2021.pdf,abeona-therapeutics-inc,ABEONA THERAPEUTICS INC.,False,
../downolad_files/data/nasdaq_annual_reports\abiomed-inc\NASDAQ_ABMD_2020.pdf,abiomed-inc,,,
../downolad_files/data/nasdaq_annual_reports\abiomed-inc\NASDAQ_ABMD_2019.pdf,abiomed-inc,"ABIOMED,Inc.",False,
../downolad_files/data/nasdaq_annual_reports\abiomed-inc\NASDAQ_ABMD_2021.pdf,abiomed-inc,,,
../downolad_files/data/nasdaq_annual_reports\abiomed-inc\NASDAQ_ABMD_2018.pdf,abiomed-inc,"ABIOMED,Inc.",False,
../downolad_files/data/nasdaq_annual_reports\abeona-therapeutics-inc\NASDAQ_ABEO_2022.pdf,abeona-therapeutics-inc,ABEONA THERAPEUTICS INC.,False,
../downolad_files/data/nasdaq_annual_reports\abraxas-petroleum-corp-1\NASDAQ_AXAS_2017.pdf,abraxas-petroleum-corp-1,,,
../downolad_files/data/nasdaq_annual_reports\abraxas-petroleum-corp-1\NASDAQ_AXAS_2018.pdf,abraxas-petroleum-corp-1,,,
../downolad_files/data/nasdaq_annual_reports\abraxas-petroleum-corp-1\NASDAQ_AXAS_2021.pdf,abraxas-petroleum-corp-1,,,
../downolad_files/data/nasdaq_annual_reports\abraxas-petroleum-corp-1\NASDAQ_AXAS_2016.pdf,abraxas-petroleum-corp-1,ABRAXAS PETROLEUM CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\ac-immune\NASDAQ_ACIU_2018.pdf,ac-immune,AC IMMUNE SA,False,
../downolad_files/data/nasdaq_annual_reports\ac-immune\NASDAQ_ACIU_2019.pdf,ac-immune,AC IMMUNE SA,False,
../downolad_files/data/nasdaq_annual_reports\ac-immune\NASDAQ_ACIU_2020.pdf,ac-immune,AC IMMUNE SA,False,
../downolad_files/data/nasdaq_annual_reports\ac-immune\NASDAQ_ACIU_2021.pdf,ac-immune,,,
../downolad_files/data/nasdaq_annual_reports\acacia-communications-inc\NASDAQ_ACIA%20_2018.pdf,,,,Unexpected EOF
../downolad_files/data/nasdaq_annual_reports\ac-immune\NASDAQ_ACIU_2022.pdf,ac-immune,,,
../downolad_files/data/nasdaq_annual_reports\acacia-communications-inc\NASDAQ_ACIA%20_2017.pdf,acacia-communications-inc,"Acacia Communications, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\acacia-communications-inc\NASDAQ_ACIA%20_2016.pdf,acacia-communications-inc,,,
../downolad_files/data/nasdaq_annual_reports\acacia-research-corporation\NASDAQ_ACTG_2020.pdf,acacia-research-corporation,,,
../downolad_files/data/nasdaq_annual_reports\acacia-research-corporation\NASDAQ_ACTG_2019.pdf,acacia-research-corporation,,,
../downolad_files/data/nasdaq_annual_reports\acacia-communications-inc\NASDAQ_ACIA_2019.pdf,acacia-communications-inc,"Acacia Communications, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\acacia-research-corporation\NASDAQ_ACTG_2021.pdf,acacia-research-corporation,,,
../downolad_files/data/nasdaq_annual_reports\acadia-healthcare-co\NASDAQ_ACHC_2019.pdf,acadia-healthcare-co,"ACADIA HEALTHCARE COMPANY, INC.",False,
../downolad_files/data/nasdaq_annual_reports\acadia-healthcare-co\NASDAQ_ACHC_2021.pdf,acadia-healthcare-co,"ACADIA HEALTHCARE COMPANY, INC.",False,
../downolad_files/data/nasdaq_annual_reports\acadia-healthcare-co\NASDAQ_ACHC_2022.pdf,acadia-healthcare-co,"ACADIA HEALTHCARE COMPANY, INC.",False,
../downolad_files/data/nasdaq_annual_reports\acacia-research-corporation\NASDAQ_ACTG_2022.pdf,acacia-research-corporation,,,
../downolad_files/data/nasdaq_annual_reports\acadia-healthcare-co\NASDAQ_ACHC_2020.pdf,acadia-healthcare-co,,,
../downolad_files/data/nasdaq_annual_reports\acadia-pharmaceuticals\NASDAQ_ACAD_2018.pdf,acadia-pharmaceuticals,ACADIA PHARMACEUTICALS INC.,False,
../downolad_files/data/nasdaq_annual_reports\acadia-pharmaceuticals\NASDAQ_ACAD_2019.pdf,acadia-pharmaceuticals,ACADIA PHARMACEUTICALS INC.,False,
../downolad_files/data/nasdaq_annual_reports\acadia-pharmaceuticals\NASDAQ_ACAD_2020.pdf,acadia-pharmaceuticals,ACADIA PHARMACEUTICALS INC.,False,
../downolad_files/data/nasdaq_annual_reports\acadia-pharmaceuticals\NASDAQ_ACAD_2021.pdf,acadia-pharmaceuticals,ACADIA PHARMACEUTICALS INC.,False,
../downolad_files/data/nasdaq_annual_reports\accelerate-diagnostics-inc\NASDAQ_AXDX_2019.pdf,accelerate-diagnostics-inc,"ACCELERATE DIAGNOSTICS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\accelerate-diagnostics-inc\NASDAQ_AXDX_2020.pdf,accelerate-diagnostics-inc,"ACCELERATE DIAGNOSTICS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\accelerate-diagnostics-inc\NASDAQ_AXDX_2021.pdf,accelerate-diagnostics-inc,"ACCELERATE DIAGNOSTICS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\acceleron-pharma-inc\NASDAQ_XLRN_2018.pdf,acceleron-pharma-inc,ACCELERON PHARMA INC.,False,
../downolad_files/data/nasdaq_annual_reports\acceleron-pharma-inc\NASDAQ_XLRN_2017.pdf,acceleron-pharma-inc,,,
../downolad_files/data/nasdaq_annual_reports\acceleron-pharma-inc\NASDAQ_XLRN_2019.pdf,acceleron-pharma-inc,,,
../downolad_files/data/nasdaq_annual_reports\acceleron-pharma-inc\NASDAQ_XLRN_2020.pdf,acceleron-pharma-inc,,,
../downolad_files/data/nasdaq_annual_reports\accuray-incorporated\NASDAQ_ARAY_2019.pdf,accuray-incorporated,ACCURAY INCORPORATED,False,
../downolad_files/data/nasdaq_annual_reports\accuray-incorporated\NASDAQ_ARAY_2020.pdf,accuray-incorporated,ACCURAY INCORPORATED,False,
../downolad_files/data/nasdaq_annual_reports\accelerate-diagnostics-inc\NASDAQ_AXDX_2022.pdf,accelerate-diagnostics-inc,"ACCELERATE DIAGNOSTICS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\accuray-incorporated\NASDAQ_ARAY_2021.pdf,accuray-incorporated,ACCURAY INCORPORATED,False,
../downolad_files/data/nasdaq_annual_reports\accuray-incorporated\NASDAQ_ARAY_2022.pdf,accuray-incorporated,ACCURAY INCORPORATED,False,
../downolad_files/data/nasdaq_annual_reports\acelrx-pharmaceuticals\NASDAQ_ACRX_2017.pdf,acelrx-pharmaceuticals,"ACELRX PHARMACEUTICALS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\acelrx-pharmaceuticals\NASDAQ_ACRX_2018.pdf,acelrx-pharmaceuticals,"ACELRX PHARMACEUTICALS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\acelrx-pharmaceuticals\NASDAQ_ACRX_2019.pdf,acelrx-pharmaceuticals,"ACELRX PHARMACEUTICALS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\acer-therapeutics-inc\NASDAQ_ACER_2019.pdf,acer-therapeutics-inc,ACER THERAPEUTICS INC.,False,
../downolad_files/data/nasdaq_annual_reports\acer-therapeutics-inc\NASDAQ_ACER_2020.pdf,acer-therapeutics-inc,ACER THERAPEUTICS INC.,False,
../downolad_files/data/nasdaq_annual_reports\acelrx-pharmaceuticals\NASDAQ_ACRX_2021.pdf,acelrx-pharmaceuticals,"ACELRX PHARMACEUTICALS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\acelrx-pharmaceuticals\NASDAQ_ACRX_2020.pdf,acelrx-pharmaceuticals,"ACELRX PHARMACEUTICALS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\aceto-corp\NASDAQ_ACET_2015.pdf,aceto-corp,ACETO CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\aceto-corp\NASDAQ_ACET_2016.pdf,aceto-corp,ACETO CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\acer-therapeutics-inc\NASDAQ_ACER_2021.pdf,acer-therapeutics-inc,ACER THERAPEUTICS INC.,False,
../downolad_files/data/nasdaq_annual_reports\acer-therapeutics-inc\NASDAQ_ACER_2022.pdf,acer-therapeutics-inc,ACER THERAPEUTICS INC.,False,
../downolad_files/data/nasdaq_annual_reports\aceto-corp\NASDAQ_ACET_2017.pdf,aceto-corp,ACETO CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\achieve-life-sciences-inc\NASDAQ_ACHV_2017.pdf,achieve-life-sciences-inc,,,
../downolad_files/data/nasdaq_annual_reports\aceto-corp\NASDAQ_ACET_2018.pdf,aceto-corp,ACETO CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\achieve-life-sciences-inc\NASDAQ_ACHV_2018.pdf,achieve-life-sciences-inc,,,
../downolad_files/data/nasdaq_annual_reports\achillion-pharmaceuticals-inc\NASDAQ_ACHN_2015.pdf,achillion-pharmaceuticals-inc,"ACHILLION PHARMACEUTICALS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\achieve-life-sciences-inc\NASDAQ_ACHV_2019.pdf,achieve-life-sciences-inc,,,
../downolad_files/data/nasdaq_annual_reports\achieve-life-sciences-inc\NASDAQ_ACHV_2020.pdf,achieve-life-sciences-inc,,,
../downolad_files/data/nasdaq_annual_reports\achieve-life-sciences-inc\NASDAQ_ACHV_2021.pdf,achieve-life-sciences-inc,,,
../downolad_files/data/nasdaq_annual_reports\aci-worldwide-inc\NASDAQ_ACIW_2019.pdf,aci-worldwide-inc,"ACI WORLDWIDE, INC.",False,
../downolad_files/data/nasdaq_annual_reports\achillion-pharmaceuticals-inc\NASDAQ_ACHN_2018.pdf,achillion-pharmaceuticals-inc,"ACHILLION PHARMACEUTICALS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\aci-worldwide-inc\NASDAQ_ACIW_2021.pdf,aci-worldwide-inc,"ACI WORLDWIDE, INC.",False,
../downolad_files/data/nasdaq_annual_reports\aci-worldwide-inc\NASDAQ_ACIW_2020.pdf,aci-worldwide-inc,"ACI WORLDWIDE, INC.",False,
../downolad_files/data/nasdaq_annual_reports\achillion-pharmaceuticals-inc\NASDAQ_ACHN_2017.pdf,achillion-pharmaceuticals-inc,"ACHILLION PHARMACEUTICALS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\achillion-pharmaceuticals-inc\NASDAQ_ACHN_2016.pdf,achillion-pharmaceuticals-inc,"ACHILLION PHARMACEUTICALS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\aci-worldwide-inc\NASDAQ_ACIW_2022.pdf,aci-worldwide-inc,"ACI WORLDWIDE, INC.",False,
../downolad_files/data/nasdaq_annual_reports\aclaris-therapeutics-inc\NASDAQ_ACRS_2017.pdf,aclaris-therapeutics-inc,,,
../downolad_files/data/nasdaq_annual_reports\aclaris-therapeutics-inc\NASDAQ_ACRS_2018.pdf,aclaris-therapeutics-inc,,,
../downolad_files/data/nasdaq_annual_reports\aclaris-therapeutics-inc\NASDAQ_ACRS_2019.pdf,aclaris-therapeutics-inc,,,
../downolad_files/data/nasdaq_annual_reports\aclaris-therapeutics-inc\NASDAQ_ACRS_2020.pdf,aclaris-therapeutics-inc,,,
../downolad_files/data/nasdaq_annual_reports\acm-research-inc\NASDAQ_ACMR_2018.pdf,acm-research-inc,"ACM Research, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\acm-research-inc\NASDAQ_ACMR_2017.pdf,acm-research-inc,"ACM Research, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\aclaris-therapeutics-inc\NASDAQ_ACRS_2021.pdf,aclaris-therapeutics-inc,,,
../downolad_files/data/nasdaq_annual_reports\acm-research-inc\NASDAQ_ACMR_2021.pdf,acm-research-inc,"ACM Research, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\acm-research-inc\NASDAQ_ACMR_2019.pdf,acm-research-inc,"ACM Research, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\acnb-corporation\NASDAQ_ACNB_2017.PDF,acnb-corporation,,,
../downolad_files/data/nasdaq_annual_reports\acnb-corporation\NASDAQ_ACNB_2018.PDF,acnb-corporation,,,
../downolad_files/data/nasdaq_annual_reports\acnb-corporation\NASDAQ_ACNB_2019.pdf,acnb-corporation,,,
../downolad_files/data/nasdaq_annual_reports\acnb-corporation\NASDAQ_ACNB_2020.pdf,acnb-corporation,,,
../downolad_files/data/nasdaq_annual_reports\acorda-therapeutics-inc\NASDAQ_ACOR_2019.pdf,acorda-therapeutics-inc,,,
../downolad_files/data/nasdaq_annual_reports\acorda-therapeutics-inc\NASDAQ_ACOR_2021.pdf,acorda-therapeutics-inc,,,
../downolad_files/data/nasdaq_annual_reports\acorda-therapeutics-inc\NASDAQ_ACOR_2020.pdf,acorda-therapeutics-inc,,,
../downolad_files/data/nasdaq_annual_reports\acm-research-inc\NASDAQ_ACMR_2020.pdf,acm-research-inc,"ACM Research, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\acnb-corporation\NASDAQ_ACNB_2021.pdf,acnb-corporation,ACNB CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\activision-blizzard-inc\NASDAQ_ATVI_2019.pdf,activision-blizzard-inc,,,
../downolad_files/data/nasdaq_annual_reports\activision-blizzard-inc\NASDAQ_ATVI_2021.pdf,activision-blizzard-inc,,,
../downolad_files/data/nasdaq_annual_reports\acorda-therapeutics-inc\NASDAQ_ACOR_2022.pdf,acorda-therapeutics-inc,"ACORDA THERAPEUTICS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\activision-blizzard-inc\NASDAQ_ATVI_2022.pdf,activision-blizzard-inc,,,
../downolad_files/data/nasdaq_annual_reports\acura-pharmaceuticals-inc\NASDAQ_ACUR_2017.pdf,acura-pharmaceuticals-inc,"ACURA PHARMACEUTICALS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\acura-pharmaceuticals-inc\NASDAQ_ACUR_2018.pdf,acura-pharmaceuticals-inc,"ACURA PHARMACEUTICALS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\acura-pharmaceuticals-inc\NASDAQ_ACUR_2019.pdf,acura-pharmaceuticals-inc,"ACURA PHARMACEUTICALS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\acxiom-corporation\NASDAQ_ACXM_2014.pdf,acxiom-corporation,ACXIOM CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\acxiom-corporation\NASDAQ_ACXM_2015.pdf,acxiom-corporation,ACXIOM CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\acxiom-corporation\NASDAQ_ACXM_2016.pdf,acxiom-corporation,"Plantronics, Inc.",True,
../downolad_files/data/nasdaq_annual_reports\acura-pharmaceuticals-inc\NASDAQ_ACUR_2020.pdf,acura-pharmaceuticals-inc,"ACURA PHARMACEUTICALS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\acxiom-corporation\NASDAQ_ACXM_2017.pdf,acxiom-corporation,ACXIOM CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\acxiom-corporation\NASDAQ_ACXM_2018.pdf,acxiom-corporation,ACXIOM CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\adamas-pharmaceuticals-inc\NASDAQ_ADMS_2015.pdf,adamas-pharmaceuticals-inc,"ADAMAS PHARMACEUTICALS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\activision-blizzard-inc\NASDAQ_ATVI_2020.pdf,activision-blizzard-inc,,,
../downolad_files/data/nasdaq_annual_reports\adamas-pharmaceuticals-inc\NASDAQ_ADMS_2017.PDF,adamas-pharmaceuticals-inc,"ADAMAS PHARMACEUTICALS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\adamas-pharmaceuticals-inc\NASDAQ_ADMS_2016.pdf,adamas-pharmaceuticals-inc,"ADAMAS PHARMACEUTICALS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\adamas-pharmaceuticals-inc\NASDAQ_ADMS_2018.pdf,adamas-pharmaceuticals-inc,"ADAMAS PHARMACEUTICALS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\adamas-pharmaceuticals-inc\NASDAQ_ADMS_2019.pdf,adamas-pharmaceuticals-inc,"ADAMAS PHARMACEUTICALS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\adamis-pharmaceuticals-corp\NASDAQ_ADMP_2020.pdf,adamis-pharmaceuticals-corp,ADAMIS PHARMACEUTICALS CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\adamis-pharmaceuticals-corp\NASDAQ_ADMP_2021.pdf,adamis-pharmaceuticals-corp,ADAMIS PHARMACEUTICALS CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\adamis-pharmaceuticals-corp\NASDAQ_ADMP_2019.pdf,adamis-pharmaceuticals-corp,ADAMIS PHARMACEUTICALS CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\adamis-pharmaceuticals-corp\NASDAQ_ADMP_2022.pdf,adamis-pharmaceuticals-corp,ADAMIS PHARMACEUTICALS CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\adapthealth-corp\NASDAQ_AHCO_2019.pdf,adapthealth-corp,AdaptHealth Corp.,False,
../downolad_files/data/nasdaq_annual_reports\adapthealth-corp\NASDAQ_AHCO_2020.pdf,adapthealth-corp,AdaptHealth Corp.,False,
../downolad_files/data/nasdaq_annual_reports\adapthealth-corp\NASDAQ_AHCO_2018.pdf,adapthealth-corp,DFB HEALTHCARE ACQUISITIONS CORP.,True,
../downolad_files/data/nasdaq_annual_reports\adaptimmune-therapeutics\NASDAQ_ADAP_2017.pdf,adaptimmune-therapeutics,,,
../downolad_files/data/nasdaq_annual_reports\adaptimmune-therapeutics\NASDAQ_ADAP_2018.pdf,adaptimmune-therapeutics,,,
../downolad_files/data/nasdaq_annual_reports\adapthealth-corp\NASDAQ_AHCO_2021.pdf,adapthealth-corp,AdaptHealth Corp.,False,
../downolad_files/data/nasdaq_annual_reports\adaptimmune-therapeutics\NASDAQ_ADAP_2020.pdf,adaptimmune-therapeutics,ADAPTIMMUNE THERAPEUTICS PLC,False,
../downolad_files/data/nasdaq_annual_reports\adaptimmune-therapeutics\NASDAQ_ADAP_2021.pdf,adaptimmune-therapeutics,ADAPTIMMUNE THERAPEUTICS PLC,False,
../downolad_files/data/nasdaq_annual_reports\adaptimmune-therapeutics\NASDAQ_ADAP_2019.pdf,adaptimmune-therapeutics,ADAPTIMMUNE THERAPEUTICS PLC,False,
../downolad_files/data/nasdaq_annual_reports\adaptivei-biotechnologies-corporation\NASDAQ_ADPT_2019.pdf,adaptivei-biotechnologies-corporation,ADAPTIVE BIO TECHNOLOGIES CORPORATION,True,
../downolad_files/data/nasdaq_annual_reports\adaptivei-biotechnologies-corporation\NASDAQ_ADPT_2020.pdf,adaptivei-biotechnologies-corporation,ADAPTIVE BIO TECHNOLOGIES CORPORATION,True,
../downolad_files/data/nasdaq_annual_reports\adaptivei-biotechnologies-corporation\NASDAQ_ADPT_2021.pdf,adaptivei-biotechnologies-corporation,ADAPTIVE BIO TECHNOLOGIES CORPORATION,True,
../downolad_files/data/nasdaq_annual_reports\addus-homecare-corporation\NASDAQ_ADUS_2019.pdf,addus-homecare-corporation,ADDUS HOMECARE CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\addus-homecare-corporation\NASDAQ_ADUS_2020.pdf,addus-homecare-corporation,ADDUS HOMECARE CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\addus-homecare-corporation\NASDAQ_ADUS_2021.pdf,addus-homecare-corporation,ADDUS HOMECARE CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\addus-homecare-corporation\NASDAQ_ADUS_2022.pdf,addus-homecare-corporation,ADDUS HOMECARE CORPORATION,False,
../downolad_files/data/nasdaq_annual_reports\adial-pharmaceuticals-inc\NASDAQ_ADIL_2018.pdf,adial-pharmaceuticals-inc,"ADIAL PHARMACEUTICALS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\adial-pharmaceuticals-inc\NASDAQ_ADIL_2019.pdf,adial-pharmaceuticals-inc,"ADIAL PHARMACEUTICALS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\adial-pharmaceuticals-inc\NASDAQ_ADIL_2020.pdf,adial-pharmaceuticals-inc,"ADIAL PHARMACEUTICALS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\adma-biologics\NASDAQ_ADMA_2017.pdf,adma-biologics,"ADMA BIOLOGICS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\adma-biologics\NASDAQ_ADMA_2018.pdf,adma-biologics,"ADMA BIOLOGICS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\adial-pharmaceuticals-inc\NASDAQ_ADIL_2021.pdf,adial-pharmaceuticals-inc,"ADIAL PHARMACEUTICALS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\adma-biologics\NASDAQ_ADMA_2019.pdf,adma-biologics,"ADMA BIOLOGICS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\adma-biologics\NASDAQ_ADMA_2021.pdf,adma-biologics,"ADMA BIOLOGICS, INC.",False,
../downolad_files/data/nasdaq_annual_reports\adma-biologics\NASDAQ_ADMA_2020.pdf,adma-biologics,,,
../downolad_files/data/nasdaq_annual_reports\adobe-systems-inc\NASDAQ_ADBE_2019.pdf,adobe-systems-inc,ADOBE INC.,False,
../downolad_files/data/nasdaq_annual_reports\adobe-systems-inc\NASDAQ_ADBE_2020.pdf,adobe-systems-inc,ADOBE INC.,False,
../downolad_files/data/nasdaq_annual_reports\adobe-systems-inc\NASDAQ_ADBE_2021.pdf,adobe-systems-inc,ADOBE INC.,False,
../downolad_files/data/nasdaq_annual_reports\adobe-systems-inc\NASDAQ_ADBE_2022.pdf,adobe-systems-inc,ADOBE INC.,False,
../downolad_files/data/nasdaq_annual_reports\adtran-inc\NASDAQ_ADTN_2020.pdf,adtran-inc,"ADTRAN, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\adtran-inc\NASDAQ_ADTN_2019.pdf,adtran-inc,,,
../downolad_files/data/nasdaq_annual_reports\adtran-inc\NASDAQ_ADTN_2022.pdf,adtran-inc,"ADTRAN Holdings, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\aduro-biotech-inc\NASDAQ_ADRO_2016.pdf,aduro-biotech-inc,"ADURO BIOTECH, INC.",False,
../downolad_files/data/nasdaq_annual_reports\adtran-inc\NASDAQ_ADTN_2021.pdf,adtran-inc,"ADTRAN, Inc.",False,
../downolad_files/data/nasdaq_annual_reports\aduro-biotech-inc\NASDAQ_ADRO_2017.pdf,aduro-biotech-inc,"ADURO BIOTECH, INC.",False,
../downolad_files/data/nasdaq_annual_reports\advanced-emissions-solutions-inc\NASDAQ_ADES_2018.pdf,advanced-emissions-solutions-inc,,,
../downolad_files/data/nasdaq_annual_reports\advanced-emissions-solutions-inc\NASDAQ_ADES_2017.pdf,advanced-emissions-solutions-inc,,,
../downolad_files/data/nasdaq_annual_reports\advanced-emissions-solutions-inc\NASDAQ_ADES_2020.pdf,advanced-emissions-solutions-inc,,,
../downolad_files/data/nasdaq_annual_reports\aduro-biotech-inc\NASDAQ_ADRO_2018.pdf,aduro-biotech-inc,"ADURO BIOTECH, INC.",False,
../downolad_files/data/nasdaq_annual_reports\aduro-biotech-inc\NASDAQ_ADRO_2019.pdf,aduro-biotech-inc,"ADURO BIOTECH, INC.",False,
../downolad_files/data/nasdaq_annual_reports\advanced-emissions-solutions-inc\NASDAQ_ADES_2019.pdf,advanced-emissions-solutions-inc,,,
../downolad_files/data/nasdaq_annual_reports\advanced-emissions-solutions-inc\NASDAQ_ADES_2021.pdf,advanced-emissions-solutions-inc,,,
../downolad_files/data/nasdaq_annual_reports\advanced-energy\NASDAQ_AEIS_2018.pdf,advanced-energy,"ADVANCED ENERGY INDUSTRIES, INC.",False,
../downolad_files/data/nasdaq_annual_reports\advanced-energy\NASDAQ_AEIS_2019.pdf,advanced-energy,"ADVANCED ENERGY INDUSTRIES, INC.",False,
../downolad_files/data/nasdaq_annual_reports\advanced-energy\NASDAQ_AEIS_2020.pdf,advanced-energy,"ADVANCED ENERGY INDUSTRIES, INC.",False,
../downolad_files/data/nasdaq_annual_reports\advanced-energy\NASDAQ_AEIS_2021.pdf,advanced-energy,"ADVANCED ENERGY INDUSTRIES, INC.",False,
../downolad_files/data/nasdaq_annual_reports\advanced-energy\NASDAQ_AEIS_2017.pdf,advanced-energy,"ADVANCED ENERGY INDUSTRIES, INC.",False,
../downolad_files/data/nasdaq_annual_reports\advanced-micro-devices-inc\NASDAQ_AMD_2019.pdf,advanced-micro-devices-inc,,,
../downolad_files/data/nasdaq_annual_reports\advanced-micro-devices-inc\NASDAQ_AMD_2020.pdf,advanced-micro-devices-inc,"ADVANCED MICRO DEVICES, INC.",False,
